"","YEAR","AGE","income_bound","EDUC","female","religious","married","widowed","divorced","separated","have_children","white","happy","ft_employed","pt_employed","unemployed","retired","in_education","home_maker","work_status_other","c_age"
"28795",2010,19,18,11,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-27.3461142836874
"28796",2010,19,10,12,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-27.3461142836874
"28797",2010,44,18,14,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-2.34611428368744
"28798",2010,76,19,12,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,29.6538857163126
"28799",2010,70,17,12,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,23.6538857163126
"28800",2010,30,13,9,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-16.3461142836874
"28801",2010,39,20,8,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-7.34611428368744
"28802",2010,42,10,12,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-4.34611428368744
"28803",2010,25,6,15,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-21.3461142836874
"28804",2010,62,14,7,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,15.6538857163126
"28805",2010,65,7,16,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,18.6538857163126
"28806",2010,49,13,10,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2.65388571631256
"28807",2010,69,16,12,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,22.6538857163126
"28808",2010,43,18,15,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,-3.34611428368744
"28809",2010,36,15,11,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,-10.3461142836874
"28810",2010,34,10,10,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-12.3461142836874
"28811",2010,43,9,16,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,-3.34611428368744
"28812",2010,48,16,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1.65388571631256
"28813",2010,23,18,12,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-23.3461142836874
"28814",2010,67,16,12,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,20.6538857163126
"28815",2010,21,19,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-25.3461142836874
"28816",2010,70,9,11,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,23.6538857163126
"28817",2010,63,18,12,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,16.6538857163126
"28818",2010,62,21,16,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,15.6538857163126
"28819",2010,66,10,12,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,19.6538857163126
"28820",2010,54,13,12,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,7.65388571631256
"28821",2010,57,6,16,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,10.6538857163126
"28822",2010,30,17,14,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-16.3461142836874
"28823",2012,22,21,16,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-24.3461142836874
"28824",2012,21,21,12,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-25.3461142836874
"28825",2012,42,21,12,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-4.34611428368744
"28826",2012,49,21,13,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,2.65388571631256
"28827",2012,70,19,16,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,23.6538857163126
"28828",2012,50,15,19,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,3.65388571631256
"28829",2012,35,16,15,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-11.3461142836874
"28830",2012,24,5,11,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,-22.3461142836874
"28831",2012,28,1,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-18.3461142836874
"28832",2012,28,16,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-18.3461142836874
"28833",2012,55,1,10,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,8.65388571631256
"28834",2012,36,19,16,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-10.3461142836874
"28835",2012,28,8,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-18.3461142836874
"28836",2012,59,14,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,12.6538857163126
"28838",2012,35,19,13,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-11.3461142836874
"28839",2012,36,19,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-10.3461142836874
"28840",2012,47,18,13,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.653885716312558
"28841",2012,55,20,12,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,8.65388571631256
"28842",2012,18,14,12,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-28.3461142836874
"28844",2012,39,18,10,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-7.34611428368744
"28845",2012,54,21,14,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,7.65388571631256
"28846",2012,45,21,16,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-1.34611428368744
"28847",2012,71,21,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,24.6538857163126
"28849",2012,22,21,15,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-24.3461142836874
"28851",2012,81,18,16,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,34.6538857163126
"28852",2012,44,8,13,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,-2.34611428368744
"28853",2012,78,21,16,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,31.6538857163126
"28854",2012,63,19,14,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,16.6538857163126
"28855",2012,73,21,19,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,26.6538857163126
"28856",2012,40,20,16,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-6.34611428368744
"28857",2012,42,20,14,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-4.34611428368744
"28858",2012,62,20,18,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,15.6538857163126
"28859",2012,52,21,11,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,5.65388571631256
"28860",2012,49,18,12,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.65388571631256
"28861",2012,27,16,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-19.3461142836874
"28862",2012,30,18,14,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-16.3461142836874
"28863",2012,29,21,18,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-17.3461142836874
"28864",2012,69,21,14,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,22.6538857163126
"28865",2012,51,21,18,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4.65388571631256
"28866",2012,57,21,16,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,10.6538857163126
"28867",2012,44,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"28868",2012,73,21,16,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,26.6538857163126
"28869",2012,73,21,16,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,26.6538857163126
"28870",2012,68,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,21.6538857163126
"28871",2012,84,20,16,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,37.6538857163126
"28872",2012,63,21,19,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,16.6538857163126
"28873",2012,57,20,16,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,10.6538857163126
"28874",2012,42,21,16,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-4.34611428368744
"28875",2012,45,21,20,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-1.34611428368744
"28876",2012,38,21,14,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-8.34611428368744
"28877",2012,46,21,20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.346114283687442
"28878",2012,51,21,20,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4.65388571631256
"28879",2012,41,17,14,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-5.34611428368744
"28880",2012,75,15,12,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,28.6538857163126
"28881",2012,81,8,8,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,34.6538857163126
"28883",2012,67,20,19,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,20.6538857163126
"28884",2012,71,15,19,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,24.6538857163126
"28886",2012,45,18,17,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.34611428368744
"28889",2012,52,16,11,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5.65388571631256
"28890",2012,49,20,16,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2.65388571631256
"28891",2012,46,21,16,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.346114283687442
"28892",2012,51,16,14,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,4.65388571631256
"28893",2012,28,21,16,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-18.3461142836874
"28894",2012,81,21,16,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,34.6538857163126
"28895",2012,47,21,17,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.653885716312558
"28897",2012,46,21,16,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.346114283687442
"28898",2012,68,21,12,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,21.6538857163126
"28899",2012,56,21,16,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,9.65388571631256
"28900",2012,43,21,14,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-3.34611428368744
"28901",2012,32,15,13,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-14.3461142836874
"28903",2012,59,15,12,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.6538857163126
"28904",2012,32,21,18,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-14.3461142836874
"28905",2012,44,21,16,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-2.34611428368744
"28906",2012,49,21,20,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2.65388571631256
"28907",2012,64,18,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,17.6538857163126
"28909",2012,51,17,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.65388571631256
"28912",2012,32,11,14,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-14.3461142836874
"28913",2012,54,21,18,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,7.65388571631256
"28914",2012,34,19,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-12.3461142836874
"28915",2012,33,14,16,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-13.3461142836874
"28916",2012,48,13,12,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1.65388571631256
"28917",2012,52,15,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,5.65388571631256
"28918",2012,99,14,14,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,52.6538857163126
"28919",2012,54,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,7.65388571631256
"28921",2012,41,21,16,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-5.34611428368744
"28922",2012,23,21,17,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-23.3461142836874
"28923",2012,51,21,12,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,4.65388571631256
"28924",2012,75,21,16,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,28.6538857163126
"28926",2012,27,6,12,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-19.3461142836874
"28928",2012,26,16,20,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-20.3461142836874
"28929",2012,47,21,19,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.653885716312558
"28930",2012,55,12,13,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,8.65388571631256
"28931",2012,55,16,18,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8.65388571631256
"28932",2012,43,21,17,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-3.34611428368744
"28934",2012,71,21,16,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,24.6538857163126
"28935",2012,32,21,16,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-14.3461142836874
"28936",2012,63,21,17,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,16.6538857163126
"28937",2012,50,10,12,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3.65388571631256
"28938",2012,60,20,12,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,13.6538857163126
"28939",2012,33,14,14,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,-13.3461142836874
"28940",2012,40,21,18,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-6.34611428368744
"28941",2012,68,15,12,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,21.6538857163126
"28942",2012,69,21,14,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,22.6538857163126
"28943",2012,71,21,18,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,24.6538857163126
"28944",2012,23,18,15,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-23.3461142836874
"28945",2012,28,21,16,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-18.3461142836874
"28946",2012,49,20,12,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2.65388571631256
"28947",2012,66,17,16,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,19.6538857163126
"28948",2012,36,20,20,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-10.3461142836874
"28949",2012,53,21,19,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,6.65388571631256
"28950",2012,40,14,6,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,-6.34611428368744
"28951",2012,34,18,12,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-12.3461142836874
"28952",2012,58,15,6,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,11.6538857163126
"28953",2012,62,19,12,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,15.6538857163126
"28954",2012,24,21,12,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-22.3461142836874
"28955",2012,72,9,6,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,25.6538857163126
"28956",2012,32,18,12,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-14.3461142836874
"28957",2012,29,19,16,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-17.3461142836874
"28958",2012,34,18,12,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-12.3461142836874
"28959",2012,36,10,13,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-10.3461142836874
"28960",2012,74,12,8,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,27.6538857163126
"28961",2012,49,21,16,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2.65388571631256
"28962",2012,60,21,16,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,13.6538857163126
"28963",2012,78,5,16,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,31.6538857163126
"28964",2012,39,15,14,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-7.34611428368744
"28965",2012,73,9,16,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,26.6538857163126
"28966",2012,67,11,16,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,20.6538857163126
"28967",2012,82,9,11,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,35.6538857163126
"28968",2012,64,13,14,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,17.6538857163126
"28970",2012,22,11,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-24.3461142836874
"28971",2012,27,16,14,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-19.3461142836874
"28972",2012,41,17,14,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-5.34611428368744
"28973",2012,33,6,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-13.3461142836874
"28974",2012,49,13,6,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2.65388571631256
"28975",2012,22,20,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-24.3461142836874
"28976",2012,42,10,6,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-4.34611428368744
"28977",2012,28,10,11,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-18.3461142836874
"28978",2012,66,13,14,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,19.6538857163126
"28979",2012,35,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11.3461142836874
"28980",2012,52,11,12,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5.65388571631256
"28981",2012,63,19,14,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,16.6538857163126
"28982",2012,31,21,13,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-15.3461142836874
"28983",2012,29,21,17,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-17.3461142836874
"28984",2012,50,20,17,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3.65388571631256
"28985",2012,47,20,12,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.653885716312558
"28986",2012,65,20,12,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,18.6538857163126
"28987",2012,62,21,13,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,15.6538857163126
"28989",2012,40,9,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-6.34611428368744
"28990",2012,28,18,16,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-18.3461142836874
"28991",2012,24,19,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-22.3461142836874
"28992",2012,40,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-6.34611428368744
"28993",2012,77,8,15,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,30.6538857163126
"28995",2012,21,2,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-25.3461142836874
"28996",2012,22,8,15,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-24.3461142836874
"28997",2012,24,1,16,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-22.3461142836874
"28998",2012,22,21,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-24.3461142836874
"29000",2012,67,16,16,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,20.6538857163126
"29001",2012,32,21,19,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-14.3461142836874
"29002",2012,38,18,9,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-8.34611428368744
"29003",2012,55,21,12,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,8.65388571631256
"29004",2012,40,19,14,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,-6.34611428368744
"29005",2012,38,21,11,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-8.34611428368744
"29006",2012,52,21,13,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,5.65388571631256
"29007",2012,34,21,16,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-12.3461142836874
"29008",2012,22,9,16,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-24.3461142836874
"29009",2012,56,21,17,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,9.65388571631256
"29010",2012,60,6,12,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,13.6538857163126
"29011",2012,39,21,16,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-7.34611428368744
"29012",2012,33,21,16,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,-13.3461142836874
"29014",2012,51,21,12,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,4.65388571631256
"29015",2012,65,21,12,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,18.6538857163126
"29016",2012,42,19,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-4.34611428368744
"29017",2012,65,18,12,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,18.6538857163126
"29018",2012,25,13,13,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-21.3461142836874
"29019",2012,36,21,12,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,-10.3461142836874
"29020",2012,38,16,14,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-8.34611428368744
"29021",2012,18,19,12,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-28.3461142836874
"29022",2012,38,16,9,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-8.34611428368744
"29023",2012,41,21,9,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-5.34611428368744
"29024",2012,20,21,14,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-26.3461142836874
"29025",2012,39,21,16,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,-7.34611428368744
"29026",2012,25,18,17,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,-21.3461142836874
"29027",2012,57,17,14,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,10.6538857163126
"29028",2012,61,21,13,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,14.6538857163126
"29029",2012,31,18,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-15.3461142836874
"29031",2012,30,17,12,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-16.3461142836874
"29032",2012,68,15,14,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,21.6538857163126
"29033",2012,50,17,16,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3.65388571631256
"29034",2012,27,18,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-19.3461142836874
"29035",2012,30,20,16,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-16.3461142836874
"29036",2012,65,21,14,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,18.6538857163126
"29037",2012,65,21,18,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,18.6538857163126
"29038",2012,36,21,19,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-10.3461142836874
"29039",2012,72,18,12,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,25.6538857163126
"29041",2012,22,13,12,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,-24.3461142836874
"29042",2012,33,13,9,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-13.3461142836874
"29043",2012,35,13,6,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"29044",2012,54,21,11,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,7.65388571631256
"29045",2012,18,9,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-28.3461142836874
"29046",2012,38,9,12,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,-8.34611428368744
"29047",2012,67,20,12,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,20.6538857163126
"29048",2012,48,18,12,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1.65388571631256
"29049",2012,64,21,19,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,17.6538857163126
"29051",2012,48,18,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1.65388571631256
"29053",2012,42,21,15,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-4.34611428368744
"29054",2012,26,1,16,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-20.3461142836874
"29055",2012,68,10,12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,21.6538857163126
"29056",2012,61,19,14,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,14.6538857163126
"29057",2012,34,21,13,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-12.3461142836874
"29058",2012,35,10,6,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,-11.3461142836874
"29059",2012,53,21,17,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6.65388571631256
"29061",2012,61,18,14,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,14.6538857163126
"29062",2012,28,14,10,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-18.3461142836874
"29063",2012,39,20,12,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-7.34611428368744
"29064",2012,61,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,14.6538857163126
"29066",2012,34,21,18,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-12.3461142836874
"29068",2012,24,18,16,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-22.3461142836874
"29069",2012,39,18,12,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,-7.34611428368744
"29071",2012,32,19,14,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-14.3461142836874
"29072",2012,54,21,16,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,7.65388571631256
"29073",2012,55,10,14,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8.65388571631256
"29074",2012,53,21,16,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,6.65388571631256
"29075",2012,62,16,14,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15.6538857163126
"29076",2012,39,11,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-7.34611428368744
"29077",2012,30,19,12,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-16.3461142836874
"29078",2012,89,7,8,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,42.6538857163126
"29079",2012,30,16,10,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-16.3461142836874
"29080",2012,35,18,12,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,-11.3461142836874
"29081",2012,73,20,16,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,26.6538857163126
"29082",2012,69,21,16,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,22.6538857163126
"29083",2012,89,16,12,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,42.6538857163126
"29084",2012,55,21,16,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,8.65388571631256
